precio,matrícula particular pagado 2024,superficie_total,simce 4to básico lectura 2022,superficie_construida,banos,longitud,simce 4to básico matemáticas 2022,distancia_metro,latitud,distancia_hospital,ingreso_promedio,dormitorios,extranjeros 2025 (%),pobreza multidimensional 2022 (%),pobreza por ingresos 2022 (%),hogares hacinados 2025 (%),trabajadores_información_comunicaciones_2023,trabajadores_financieras_seguros_2023,matrícula subvencionada 2024,empresas_otras_actividades_2023
334845592.0,6790.0,476.0,280.0,336.0,4.0,-70.5338875,266.0,5096.88775839145,-33.5125468,4400.999867785741,652074.18,4.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
559389107.0,15204.0,360.0,307.0,220.0,3.0,-70.5883756,294.0,806.154901761776,-33.4383357,2660.6070918193445,1988449.92,4.0,9.9,4.3,1.3,2.4,43928.0,32180.0,4734.0,4869.0
785902301.0,15898.0,330.0,302.0,160.0,5.0,-70.5462153,296.0,6380.871420953018,-33.3505208,9372.471511713456,1569078.92,5.0,8.4,10.9,0.9,8.2,842.0,1472.0,4397.0,971.0
190000000.0,0.0,286.0,266.0,197.0,1.0,-70.6142998,250.0,441.3615192159394,-33.5118315,1428.4052011594945,483267.61,3.0,12.1,19.6,4.8,8.4,320.0,77.0,6561.0,296.0
102423358.0,1428.0,192.0,270.0,128.0,1.0,-70.6536623,255.0,1026.8501484030176,-33.3959344,2161.2924529679312,565820.13,3.0,20.6,21.2,5.1,10.3,2483.0,468.0,19041.0,658.0
311209433.0,1668.0,345.0,275.0,205.0,4.0,-70.8336592,259.0,9179.87543265036,-33.5629339,8206.527159561447,558543.98,4.0,5.2,19.6,3.7,8.2,83.0,16.0,12562.0,210.0
307270073.0,13807.0,290.0,295.0,200.0,2.0,-70.575377,281.0,519.0414530813941,-33.4425121,2058.924868480893,1418950.79,3.0,12.2,5.2,1.5,3.3,5431.0,1036.0,7134.0,1876.0
535752947.0,14154.0,650.0,295.0,480.0,4.0,-70.6349071,284.0,11388.051183992626,-33.274786,15740.339227912187,606708.62,4.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
128423133.0,767.0,336.0,276.0,273.0,1.0,-70.6598555,265.0,2997.6275802202003,-33.5643729,2652.7655476514974,395604.34,2.0,5.1,17.5,6.2,8.9,104.0,6.0,28739.0,344.0
153635036.0,0.0,121.0,270.0,51.0,2.0,-70.7049682,254.0,2893.4366014744323,-33.5080475,5872.272817778731,528548.1,3.0,11.0,22.6,5.2,9.1,188.0,190.0,9503.0,216.0
109908141.0,6790.0,191.0,280.0,51.0,1.0,-70.5801673,266.0,1018.7681633795944,-33.5538101,2610.7938942052674,652074.18,2.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
161750118.0,4221.0,140.0,279.0,50.0,2.0,-70.5858683,268.0,656.4661897450782,-33.5935743,1854.1365605796568,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
175000000.0,0.0,330.0,266.0,205.0,2.0,-70.6274407,250.0,1599.5909518257072,-33.516074,2631.5617436472644,483267.61,4.0,12.1,19.6,4.8,8.4,320.0,77.0,6561.0,296.0
665751824.0,15240.0,280.0,311.0,160.0,2.0,-70.5697869,302.0,2942.2133664091893,-33.3827052,5198.375069153051,2587577.69,3.0,6.6,2.4,0.9,1.8,6837.0,4346.0,516.0,1473.0
890295339.0,15898.0,473.0,302.0,270.0,5.0,-70.5429293,296.0,8882.076295884312,-33.3280317,11644.266699932386,1569078.92,7.0,8.4,10.9,0.9,8.2,842.0,1472.0,4397.0,971.0
128029197.0,4221.0,167.0,279.0,107.0,3.0,-70.577123,268.0,732.7925154480002,-33.6028661,2880.7626026626617,538232.86,4.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
168998540.0,0.0,240.0,276.0,112.0,2.0,-70.6716122,261.0,759.5372402819828,-33.5404714,3645.040995383823,635863.9,4.0,14.2,13.5,4.1,6.1,1972.0,82.0,22906.0,490.0
135120045.0,2732.0,190.0,283.0,50.0,2.0,-70.7292316,269.0,3712.182507855786,-33.3634093,6794.431847524014,549642.87,3.0,13.0,17.0,5.2,8.7,861.0,367.0,33726.0,660.0
311209433.0,0.0,252.0,276.0,114.0,2.0,-70.6617607,261.0,474.98820126215287,-33.5216289,4233.712117624303,635863.9,6.0,14.2,13.5,4.1,6.1,1972.0,82.0,22906.0,490.0
156500000.0,0.0,142.0,271.0,56.0,3.0,-70.7578888,260.0,4704.958821347321,-33.4049416,2565.887982424736,401652.49,3.0,6.9,19.5,5.3,9.3,616.0,132.0,17548.0,325.0
289542953.0,1668.0,394.0,275.0,287.0,3.0,-70.8291531,259.0,9086.621409667172,-33.5659659,8193.748779154796,558543.98,4.0,5.2,19.6,3.7,8.2,83.0,16.0,12562.0,210.0
85000000.0,0.0,110.0,270.0,55.0,1.0,-70.7202874,254.0,1810.9958363829987,-33.4768303,5403.591269836124,528548.1,3.0,11.0,22.6,5.2,9.1,188.0,190.0,9503.0,216.0
216664795.0,1668.0,200.0,275.0,90.0,3.0,-70.827359,259.0,9352.954294562824,-33.5709234,8333.682005336457,558543.98,3.0,5.2,19.6,3.7,8.2,83.0,16.0,12562.0,210.0
126059517.0,12208.0,150.0,284.0,75.0,2.0,-70.5521047,269.0,2306.986735049805,-33.4736432,2207.514192995227,688929.75,3.0,6.8,16.6,3.2,8.5,310.0,106.0,17188.0,867.0
135000000.0,0.0,200.0,276.0,87.0,2.0,-70.653219,261.0,767.0788385309586,-33.5250272,3489.3861768765605,635863.9,5.0,14.2,13.5,4.1,6.1,1972.0,82.0,22906.0,490.0
157574396.0,6810.0,170.0,285.0,50.0,2.0,-70.6880709,274.0,375.2698689685852,-33.3633309,6543.440584004426,720051.66,3.0,6.4,18.6,4.3,8.8,16518.0,3273.0,4724.0,487.0
492419988.0,29882.0,242.0,308.0,87.0,3.0,-70.5420512,298.0,2113.9968607326427,-33.4267616,4550.664604262857,1806493.23,5.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
110302077.0,3670.0,108.0,281.0,42.0,2.0,-70.7912527,264.0,6454.370736141914,-33.5611068,6089.148871036325,601743.03,3.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
184755980.0,2732.0,180.0,283.0,70.0,3.0,-70.7112095,269.0,2063.6077209849936,-33.3628218,7328.373356498808,549642.87,3.0,13.0,17.0,5.2,8.7,861.0,367.0,33726.0,660.0
268500000.0,1852.0,330.0,286.0,210.0,2.0,-70.5968232,270.0,1191.8717508253008,-33.493261,1847.2637822950005,747394.63,4.0,12.1,13.4,3.5,5.9,1464.0,1266.0,10287.0,492.0
145000000.0,3215.0,700.0,273.0,450.0,3.0,-70.695994,258.0,6153.127944872213,-33.586146,754.9871477093002,488733.18,8.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
482453408.0,3215.0,400.0,273.0,250.0,2.0,-70.6993815,258.0,9812.788897498538,-33.6208036,3115.4138898548754,488733.18,3.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
384087591.0,12536.0,275.0,296.0,100.0,2.0,-70.5593211,286.0,483.38324295985393,-33.4565235,1073.6283865470696,1405329.49,6.0,6.3,4.9,1.6,5.1,3640.0,289.0,6585.0,725.0
159995000.0,3670.0,170.0,281.0,79.0,1.0,-70.7605926,264.0,395.1942316069587,-33.5126044,1356.9734984637812,601743.03,3.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
123000000.0,6790.0,180.0,280.0,110.0,1.0,-70.5761271,266.0,1917.5747956412688,-33.5207571,2181.725910671036,652074.18,3.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
200907355.0,4595.0,214.0,275.0,104.0,2.0,-70.7424732,261.0,22211.67799169764,-33.7531648,2119.127419751441,512481.5,3.0,4.4,19.1,4.4,8.6,146.0,72.0,9050.0,368.0
220604155.0,3215.0,496.0,273.0,356.0,4.0,-70.7104391,258.0,6227.371313142285,-33.5782038,2026.646864105662,488733.18,5.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
531813587.0,15240.0,273.0,311.0,112.0,2.0,-70.5561524,302.0,2000.68361240572,-33.3897711,5587.770593127201,2587577.69,3.0,6.6,2.4,0.9,1.8,6837.0,4346.0,516.0,1473.0
736660302.0,14154.0,652.0,295.0,407.0,5.0,-70.6223639,284.0,12885.713897874277,-33.2650789,16981.97845119208,606708.62,5.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
170968220.0,0.0,300.0,281.0,201.0,1.0,-70.6402341,268.0,1778.3670972585726,-33.5209508,3541.19058871838,442364.93,5.0,6.4,19.2,6.9,11.0,47.0,13.0,11124.0,181.0
196574059.0,6790.0,143.0,280.0,52.0,3.0,-70.5587723,266.0,3216.76337742142,-33.5300314,3721.106051127732,652074.18,3.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
93000000.0,0.0,140.0,274.0,65.0,1.0,-70.6881338,260.0,1381.038296232414,-33.4941997,3855.452877744816,481110.91,3.0,8.7,20.2,5.5,10.0,424.0,18.0,10866.0,263.0
137089725.0,4221.0,140.0,279.0,76.0,2.0,-70.5462423,268.0,3590.900632691932,-33.5591579,1366.4872573566774,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
110420258.0,209.0,380.0,272.0,285.0,1.0,-70.676923,261.0,720.8622844301908,-33.4004527,2616.689146238335,456803.06,4.0,12.7,18.7,6.1,9.0,304.0,223.0,13090.0,356.0
480000000.0,949.0,350.0,276.0,50.0,1.0,-70.6565446,264.0,869.2709953793757,-33.4255881,660.5755143241482,521149.92,6.0,41.2,22.4,5.8,9.6,2185.0,45.0,12708.0,473.0
216664795.0,142.0,300.0,267.0,170.0,3.0,-70.908575,251.0,30625.09618179164,-33.7553643,9774.113184985326,510215.48,3.0,2.5,22.9,6.4,8.9,39.0,31.0,3696.0,123.0
169392476.0,2732.0,147.0,283.0,55.0,2.0,-70.7091591,269.0,1923.8413525165024,-33.3612289,7565.994882753706,549642.87,3.0,13.0,17.0,5.2,8.7,861.0,367.0,33726.0,660.0
373845255.0,1852.0,400.0,286.0,220.0,3.0,-70.5972676,270.0,1653.1202805789649,-33.4752304,3024.527261505723,747394.63,5.0,12.1,13.4,3.5,5.9,1464.0,1266.0,10287.0,492.0
248179674.0,14154.0,400.0,295.0,269.0,3.0,-70.6870045,284.0,16120.5361352296,-33.2215474,21751.33979577927,606708.62,4.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
776053901.0,15240.0,350.0,311.0,170.0,4.0,-70.5343604,302.0,3202.293090479412,-33.380459,7843.286509015173,2587577.69,5.0,6.6,2.4,0.9,1.8,6837.0,4346.0,516.0,1473.0
190000000.0,3215.0,700.0,273.0,610.0,2.0,-70.7063143,258.0,7178.2996678233485,-33.5917486,835.1178433525482,488733.18,2.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
174119708.0,6790.0,144.0,280.0,50.0,2.0,-70.5598236,266.0,2791.8742046704247,-33.5375663,3572.940714349864,652074.18,3.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
125000000.0,0.0,126.0,270.0,75.0,1.0,-70.7065202,254.0,2939.249926396544,-33.5080283,6000.855385910755,528548.1,2.0,11.0,22.6,5.2,9.1,188.0,190.0,9503.0,216.0
177271196.0,14154.0,310.0,295.0,223.0,2.0,-70.6514445,284.0,18959.09797894688,-33.1989888,24058.97988138176,606708.62,3.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
626358225.0,13807.0,350.0,295.0,132.0,3.0,-70.5765202,281.0,615.3292354162452,-33.4442109,1907.961891726079,1418950.79,4.0,12.2,5.2,1.5,3.3,5431.0,1036.0,7134.0,1876.0
307270073.0,6810.0,250.0,285.0,140.0,3.0,-70.6705064,274.0,2208.7014172601453,-33.3544798,6916.596822793864,720051.66,4.0,6.4,18.6,4.3,8.8,16518.0,3273.0,4724.0,487.0
350603032.0,1852.0,420.0,286.0,227.0,3.0,-70.5987546,270.0,1204.8071470328423,-33.4954691,1908.5577107957376,747394.63,6.0,12.1,13.4,3.5,5.9,1464.0,1266.0,10287.0,492.0
160000000.0,209.0,180.0,272.0,90.0,1.0,-70.6646693,261.0,574.0355305135514,-33.3950092,2428.8904330482296,456803.06,3.0,12.7,18.7,6.1,9.0,304.0,223.0,13090.0,356.0
252119034.0,142.0,300.0,267.0,178.0,3.0,-70.9115241,251.0,30178.23727697553,-33.7495291,9101.108940533471,510215.48,3.0,2.5,22.9,6.4,8.9,39.0,31.0,3696.0,123.0
149000000.0,0.0,190.0,270.0,70.0,3.0,-70.7203427,254.0,3416.843754526651,-33.5117558,5013.242290699309,528548.1,5.0,11.0,22.6,5.2,9.1,188.0,190.0,9503.0,216.0
388026951.0,14154.0,550.0,295.0,300.0,5.0,-70.7297759,284.0,17538.720243561642,-33.2124266,22888.1115797673,606708.62,5.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
303330713.0,3215.0,300.0,273.0,180.0,3.0,-70.7126987,258.0,7443.029170986983,-33.590924,1433.5321199084956,488733.18,5.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
200000000.0,6790.0,135.0,280.0,61.0,2.0,-70.591481,266.0,575.055946554889,-33.5206392,1011.9730305038214,652074.18,3.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
181210556.0,1668.0,323.0,275.0,163.0,2.0,-70.8111834,259.0,9671.354000984426,-33.5849094,9049.361347576105,558543.98,5.0,5.2,19.6,3.7,8.2,83.0,16.0,12562.0,210.0
110341471.0,4221.0,128.0,279.0,76.0,1.0,-70.5611212,268.0,1773.8852063743057,-33.5863307,1196.2405851182348,538232.86,2.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
166000000.0,6790.0,188.0,280.0,120.0,2.0,-70.576936,266.0,1009.8547635221406,-33.5456109,3367.150553202592,652074.18,3.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
156000000.0,2732.0,128.0,283.0,48.0,3.0,-70.7291319,269.0,3811.6906800958486,-33.3578129,7409.886418897258,549642.87,3.0,13.0,17.0,5.2,8.7,861.0,367.0,33726.0,660.0
127241325.0,1711.0,150.0,275.0,65.0,2.0,-70.7100067,257.0,492.5559179833163,-33.4612312,3544.359804704655,544285.52,2.0,30.9,22.8,5.0,9.6,698.0,196.0,14949.0,650.0
137483661.0,769.0,149.0,273.0,67.0,3.0,-70.8633082,256.0,14950.5683687448,-33.6117563,3784.821195448736,591753.35,3.0,3.0,15.1,7.3,8.1,93.0,19.0,12798.0,299.0
649954991.0,29882.0,505.0,308.0,255.0,5.0,-70.5565984,298.0,1581.6124149745144,-33.4219755,4452.862783520296,1806493.23,6.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
100847614.0,0.0,200.0,277.0,69.0,3.0,-70.7075002,259.0,3099.7695638867085,-33.4135662,3362.265933655364,563165.86,5.0,22.2,19.7,2.1,8.6,869.0,313.0,16535.0,472.0
352572712.0,6790.0,385.0,280.0,258.0,3.0,-70.525565,266.0,6076.261829715631,-33.5190541,5366.986850799231,652074.18,3.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
374239191.0,6790.0,467.0,280.0,217.0,3.0,-70.525401,266.0,6041.700701700178,-33.5177293,5328.972902504146,652074.18,4.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
295451993.0,0.0,480.0,276.0,311.0,1.0,-70.6586426,261.0,1067.3120312019423,-33.5459753,2305.8723140166235,635863.9,3.0,14.2,13.5,4.1,6.1,1972.0,82.0,22906.0,490.0
232422234.0,1777.0,264.0,277.0,125.0,3.0,-70.8449573,265.0,9258.63027373652,-33.4564289,8726.92539499385,544282.12,5.0,5.8,16.9,4.4,8.8,953.0,436.0,21804.0,645.0
196967995.0,4595.0,160.0,275.0,63.0,3.0,-70.7180768,261.0,18835.083359186763,-33.7305361,2028.2272440057675,512481.5,3.0,4.4,19.1,4.4,8.6,146.0,72.0,9050.0,368.0
393542055.0,14154.0,486.0,295.0,346.0,4.0,-70.7285207,284.0,18172.475034286243,-33.2063796,22578.865889867386,606708.62,4.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
167000000.0,0.0,252.0,266.0,114.0,4.0,-70.6362198,250.0,1737.9463092646256,-33.5038916,2219.283519016366,483267.61,4.0,12.1,19.6,4.8,8.4,320.0,77.0,6561.0,296.0
96000000.0,3670.0,117.0,281.0,54.0,1.0,-70.7816275,264.0,2270.953232495465,-33.509435,697.5702339231433,601743.03,2.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
503844132.0,1777.0,436.0,277.0,266.0,3.0,-70.8210566,265.0,7401.989816773336,-33.4554513,7298.240628225205,544282.12,5.0,5.8,16.9,4.4,8.8,953.0,436.0,21804.0,645.0
429390230.0,14154.0,390.0,295.0,190.0,4.0,-70.6528455,284.0,6572.569227206566,-33.3159159,11056.857449131736,606708.62,4.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
705145423.0,14154.0,850.0,295.0,590.0,4.0,-70.6431574,284.0,10452.294880342695,-33.2808296,14997.30377459533,606708.62,5.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
240000000.0,1614.0,350.0,273.0,165.0,3.0,-70.8848817,262.0,19722.88953241452,-33.297267,19347.638173282943,480885.02,3.0,9.1,25.6,4.9,8.9,315.0,110.0,17045.0,401.0
199990000.0,6790.0,372.0,280.0,271.0,1.0,-70.593619,266.0,1109.104392882117,-33.5581856,2386.897573467525,652074.18,3.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
168210668.0,14154.0,195.0,295.0,112.0,2.0,-70.6819482,284.0,16643.993782191286,-33.2169564,22199.46394412651,606708.62,3.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
612570465.0,1777.0,640.0,277.0,370.0,6.0,-70.8243367,265.0,7541.868517287822,-33.4578207,7278.431719259735,544282.12,6.0,5.8,16.9,4.4,8.8,953.0,436.0,21804.0,645.0
164074340.0,3215.0,200.0,273.0,80.0,3.0,-70.7108014,258.0,10389.224819556235,-33.6225486,3529.634451004799,488733.18,4.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
161513756.0,1668.0,150.0,275.0,72.0,3.0,-70.8415846,259.0,10433.82141807435,-33.5725709,7133.594333242687,558543.98,3.0,5.2,19.6,3.7,8.2,83.0,16.0,12562.0,210.0
230000000.0,4221.0,180.0,279.0,74.0,3.0,-70.5199495,268.0,5315.0682518661,-33.5985444,3620.3616568670873,538232.86,4.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
350603032.0,12208.0,274.0,284.0,134.0,4.0,-70.5544556,269.0,2356.859122745483,-33.4861363,2864.8623912387784,688929.75,5.0,6.8,16.6,3.2,8.5,310.0,106.0,17188.0,867.0
675600224.0,14154.0,490.0,295.0,244.0,4.0,-70.6220579,284.0,14904.530340974356,-33.2448696,19201.650552302075,606708.62,4.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
413632790.0,12536.0,250.0,296.0,105.0,3.0,-70.5551555,286.0,1296.674838095746,-33.4409655,2562.270376501926,1405329.49,6.0,6.3,4.9,1.6,5.1,3640.0,289.0,6585.0,725.0
181210556.0,3215.0,160.0,273.0,62.0,3.0,-70.6742727,258.0,9530.481419120211,-33.6344488,5098.548693867531,488733.18,3.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
352572712.0,29882.0,272.0,308.0,176.0,2.0,-70.5431141,298.0,1329.389704059313,-33.4197614,5162.119893463149,1806493.23,4.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
642115665.0,29882.0,380.0,308.0,175.0,4.0,-70.5400427,298.0,573.6380945738549,-33.4046521,6250.168379838933,1806493.23,5.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
299391353.0,6810.0,228.0,285.0,98.0,3.0,-70.6807292,274.0,1361.532270523907,-33.3566548,6945.743961663304,720051.66,5.0,6.4,18.6,4.3,8.8,16518.0,3273.0,4724.0,487.0
170000000.0,4221.0,146.0,279.0,51.0,3.0,-70.541733,268.0,3424.109888088434,-33.5975014,2220.5949634771023,538232.86,3.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
240000000.0,6790.0,500.0,280.0,290.0,1.0,-70.5711349,266.0,1551.8534945617685,-33.5492702,2720.0259797147223,652074.18,2.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
433329590.0,6810.0,500.0,285.0,340.0,4.0,-70.6645928,274.0,3632.972496432016,-33.3412698,8282.848057047288,720051.66,6.0,6.4,18.6,4.3,8.8,16518.0,3273.0,4724.0,487.0
120000000.0,3670.0,254.0,281.0,154.0,3.0,-70.7682094,264.0,1245.677954970327,-33.5030195,804.2634257145796,601743.03,7.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
150000000.0,0.0,200.0,273.0,65.0,2.0,-70.6255728,261.0,1409.1245109103174,-33.5529843,877.4715875596238,394645.51,4.0,6.1,22.3,6.0,10.2,44.0,10.0,14933.0,253.0
109000000.0,4221.0,140.0,279.0,50.0,2.0,-70.5601684,268.0,1905.2275203384625,-33.5822012,875.3152656023466,538232.86,4.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
543237731.0,12208.0,455.0,284.0,235.0,5.0,-70.5492612,269.0,3422.4811168721744,-33.5046382,2819.361858443627,688929.75,6.0,6.8,16.6,3.2,8.5,310.0,106.0,17188.0,867.0
212725435.0,3177.0,269.0,284.0,109.0,3.0,-70.9207268,274.0,21903.634235373564,-33.6527415,1698.159074084734,505981.72,4.0,4.5,17.0,6.3,8.5,70.0,32.0,11891.0,279.0
151941112.0,0.0,200.0,279.0,71.0,2.0,-70.7218534,269.0,234.5201370635772,-33.4424534,2786.1679268988264,428363.83,3.0,11.7,19.3,5.3,10.1,27.0,5.0,6457.0,263.0
256058394.0,2732.0,240.0,283.0,90.0,2.0,-70.7291459,269.0,4262.188487751087,-33.3876458,4166.036275241996,549642.87,4.0,13.0,17.0,5.2,8.7,861.0,367.0,33726.0,660.0
441208309.0,12208.0,300.0,284.0,160.0,4.0,-70.5560272,269.0,2177.6733644034944,-33.4844232,2869.5285576099627,688929.75,6.0,6.8,16.6,3.2,8.5,310.0,106.0,17188.0,867.0
626358225.0,15898.0,280.0,302.0,100.0,4.0,-70.5031183,296.0,8497.369184389223,-33.3398845,12925.365335954304,1569078.92,5.0,8.4,10.9,0.9,8.2,842.0,1472.0,4397.0,971.0
460000000.0,12208.0,216.0,284.0,95.0,3.0,-70.5748847,269.0,1133.7800024341554,-33.4969789,640.1419341964822,688929.75,4.0,6.8,16.6,3.2,8.5,310.0,106.0,17188.0,867.0
271815833.0,14154.0,416.0,295.0,196.0,2.0,-70.6519522,284.0,18630.977926705866,-33.2019117,23733.374941459053,606708.62,4.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
100453678.0,3215.0,132.0,273.0,45.0,1.0,-70.6704189,258.0,7324.471466269812,-33.6032323,2181.042783955525,488733.18,3.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
137000000.0,6790.0,150.0,280.0,55.0,1.0,-70.5662571,266.0,2387.549004913515,-33.5164188,2074.2202722348125,652074.18,3.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
135000000.0,0.0,170.0,276.0,85.0,1.0,-70.6779647,261.0,1434.5003172777117,-33.5316758,4604.312185428809,635863.9,4.0,14.2,13.5,4.1,6.1,1972.0,82.0,22906.0,490.0
451844581.0,14154.0,422.0,295.0,282.0,3.0,-70.6461705,284.0,12325.875400259409,-33.2617204,17101.23137491535,606708.62,3.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
210755755.0,1777.0,230.0,277.0,92.0,3.0,-70.8383413,265.0,9070.326226677658,-33.4477743,8972.193696055629,544282.12,4.0,5.8,16.9,4.4,8.8,953.0,436.0,21804.0,645.0
256058394.0,4595.0,265.0,275.0,150.0,3.0,-70.7450238,261.0,22521.89382990056,-33.754995,2360.255923433533,512481.5,3.0,4.4,19.1,4.4,8.6,146.0,72.0,9050.0,368.0
165059180.0,4221.0,154.0,279.0,54.0,4.0,-70.5162925,268.0,5559.471905229083,-33.6030939,4198.146831154121,538232.86,5.0,3.6,18.9,5.0,7.2,658.0,75.0,84429.0,1922.0
137877597.0,3215.0,120.0,273.0,60.0,2.0,-70.6873615,258.0,8423.813948453733,-33.6108233,2205.445649554878,488733.18,3.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
210000000.0,1777.0,360.0,277.0,250.0,2.0,-70.7597498,265.0,1815.884491425737,-33.4411746,2573.8561551547523,544282.12,4.0,5.8,16.9,4.4,8.8,953.0,436.0,21804.0,645.0
378178551.0,4595.0,859.0,275.0,719.0,4.0,-70.7419275,261.0,23326.803306111706,-33.7672081,3669.933306621285,512481.5,4.0,4.4,19.1,4.4,8.6,146.0,72.0,9050.0,368.0
620000000.0,29882.0,700.0,308.0,560.0,2.0,-70.56534,298.0,1113.2010223278146,-33.4307956,3324.797566258912,1806493.23,5.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
163000000.0,3670.0,160.0,281.0,69.0,3.0,-70.7775598,264.0,4376.471361428919,-33.5459881,4211.713515098447,601743.03,3.0,4.8,14.8,3.3,6.5,888.0,171.0,72126.0,1880.0
171362156.0,0.0,230.0,281.0,130.0,1.0,-70.6443613,268.0,1549.2712811384404,-33.5245778,3223.1587164334137,442364.93,2.0,6.4,19.2,6.9,11.0,47.0,13.0,11124.0,181.0
179000000.0,0.0,160.0,274.0,51.0,2.0,-70.6664288,260.0,1152.415054362868,-33.4994482,2355.1867704305346,481110.91,5.0,8.7,20.2,5.5,10.0,424.0,18.0,10866.0,263.0
130000000.0,767.0,130.0,276.0,60.0,1.0,-70.6946106,265.0,5014.291242506695,-33.5748634,1958.877329240344,395604.34,3.0,5.1,17.5,6.2,8.9,104.0,6.0,28739.0,344.0
225000000.0,6790.0,200.0,280.0,119.0,2.0,-70.5711142,266.0,1879.7718312754248,-33.5373688,3662.282474663941,652074.18,3.0,7.7,13.2,3.5,6.9,2483.0,1426.0,52545.0,1675.0
393935991.0,29882.0,155.0,308.0,55.0,2.0,-70.56971,298.0,1116.9746820721768,-33.42858,3460.810962977376,1806493.23,3.0,7.8,4.4,0.9,3.3,58742.0,91650.0,5710.0,5417.0
216664795.0,14154.0,310.0,295.0,205.0,2.0,-70.6505683,284.0,19160.92409267556,-33.1972808,24250.15524369272,606708.62,3.0,10.7,24.6,5.1,9.0,673.0,212.0,15689.0,612.0
583694957.0,2615.0,670.0,289.0,520.0,3.0,-70.6554714,273.0,577.0729712573647,-33.4854948,685.8039584245828,904933.0,5.0,25.0,12.9,2.2,5.5,2326.0,121.0,17630.0,813.0
480000000.0,2615.0,580.0,289.0,370.0,4.0,-70.66301,273.0,945.088314654612,-33.49686,1927.246220434468,904933.0,5.0,25.0,12.9,2.2,5.5,2326.0,121.0,17630.0,813.0
148000000.0,3215.0,250.0,273.0,110.0,2.0,-70.6990791,258.0,6267.3956421679895,-33.5858563,791.5567511151846,488733.18,4.0,5.4,18.7,6.0,9.0,498.0,88.0,38599.0,843.0
140000000.0,0.0,162.0,279.0,42.0,2.0,-70.7198819,269.0,274.0199975339716,-33.4530096,3842.018409000013,428363.83,4.0,11.7,19.3,5.3,10.1,27.0,5.0,6457.0,263.0
